,0,1,2
0,0.6415477,0.6734213,0.68013275
1,0.64953184,0.6388174,0.6450334
2,0.66961306,0.65209067,0.63189363
3,0.85477436,0.8285621,0.8525486
4,0.6896421,0.64106536,0.65829265
5,0.6833809,0.6730094,0.6678146
6,0.6934876,0.68547446,0.6830878
7,0.6962758,0.6899482,0.6832455
8,0.6735471,0.6810739,0.66834545
9,0.6779751,0.65348715,0.6582877
