,0,1,2
0,0.68567723,0.6684551,0.6763727
1,0.66549456,0.6438361,0.64815795
2,0.6583463,0.66020834,0.6254342
3,0.74127305,0.7269948,0.733021
4,0.71142787,0.68522793,0.6935825
5,0.77291995,0.79498017,0.8165491
6,0.64738345,0.64943767,0.646282
7,0.6947096,0.7006098,0.6804512
8,0.6882693,0.70323706,0.69293845
9,0.67332184,0.653452,0.65531355
