,0,1,2
0,0.68606603,0.65958214,0.6297224
1,0.69733584,0.69960046,0.7181821
2,0.6585285,0.64738977,0.63920146
3,0.7189524,0.7178937,0.7175894
4,0.7325674,0.72931355,0.71355784
5,0.712154,0.66725665,0.68322414
6,0.673655,0.67418575,0.68090904
7,0.8791607,0.8660245,0.7699691
8,0.6350495,0.65464133,0.6450527
9,0.6609432,0.63510215,0.6476017
