,0,1,2
0,0.6852157,0.63643134,0.6893744
1,0.64137614,0.6057713,0.5967589
2,0.6820727,0.65140504,0.702948
3,0.66916394,0.67245686,0.65177774
4,0.6802074,0.6699239,0.68208015
5,0.6662559,0.6531009,0.65112054
6,0.9972468,0.93898475,0.96657085
7,0.72172654,0.679856,0.70913404
8,0.82282907,0.861744,0.8189831
9,0.7064824,0.6911414,0.67063934
