,0,1,2
0,0.6638182,0.6548744,0.6597022
1,0.64628977,0.6372541,0.6144888
2,0.9031641,0.8438459,0.7381182
3,0.6595837,0.64340734,0.6375013
4,0.64244235,0.63942116,0.6388342
5,0.6328141,0.637226,0.62767017
6,0.7064178,0.6847913,0.6908826
7,0.65078616,0.65261644,0.64286333
8,0.681172,0.65095866,0.6738305
9,0.6576085,0.68256176,0.66185623
