,0,1,2,3,4
0,0.2891792,0.35542282,0.42745614,0.27936393,0.2693919
1,0.3938665,0.40705508,0.38855457,0.3304314,0.3239571
2,0.24055843,0.22044207,0.25947046,0.15148212,0.2104736
3,0.25062564,0.22020894,0.24216244,0.2327313,0.15670629
4,0.231627,0.26584113,0.24843669,0.21831442,0.22730814
5,0.43779904,0.43196273,0.4174004,0.31286535,0.33216736
6,0.1273255,0.2144193,0.29651278,0.2960311,0.27610397
7,0.30957404,0.2829676,0.25861806,0.21242072,0.2865157
8,0.503452,0.50930005,0.44430286,0.48959482,0.42851415
9,0.6175191,0.609108,0.51352614,0.6990247,0.67463946
