,0,1,2,3,4
0,0.6617438,0.6819934,0.691861,0.5194304,0.49298394
1,0.53872406,0.6175144,0.5804499,0.5429672,0.5692436
2,0.50274116,0.50474006,0.4348595,0.36851844,0.47047195
3,0.48727217,0.4955122,0.4085195,0.48744464,0.4333227
4,0.56878054,0.604755,0.56378686,0.4841991,0.50934666
5,0.37687144,0.3665923,0.379267,0.29648465,0.35919684
6,0.27886257,0.44706458,0.5197397,0.45706275,0.42338115
7,0.50280124,0.4362696,0.44085893,0.44992566,0.4562854
8,0.35592598,0.4201804,0.45173535,0.3418652,0.28862104
9,0.4187694,0.43970388,0.44373068,0.39206123,0.35767427
