,0,1,2,3,4
0,0.39568958,0.456116,0.3604241,0.38389233,0.38438922
1,0.48115027,0.5004922,0.53090537,0.6297612,0.7342773
2,0.35740983,0.34462383,0.22673807,0.17161314,0.26652765
3,0.38283604,0.3690129,0.26359716,0.27297154,0.27869105
4,0.5156128,0.514506,0.47239882,0.42357162,0.43478283
5,0.27142784,0.21989207,0.27918532,0.19446868,0.22561932
6,0.23178004,0.42296433,0.50346935,0.39562586,0.3966885
7,0.4819232,0.38746914,0.4109085,0.3829263,0.36838213
8,0.30464953,0.3373399,0.26657712,0.24287964,0.2577975
9,0.31311557,0.32469016,0.31911197,0.28933218,0.2546694
