,0,1,2,3,4
0,0.34966648,0.38145456,0.40250015,0.33314675,0.32719254
1,0.35320845,0.3772716,0.31998003,0.24643788,0.35155097
2,0.42494208,0.40918112,0.4138085,0.27173963,0.34321082
3,0.41510642,0.4117428,0.439221,0.3771603,0.33671436
4,0.48027274,0.4711291,0.49956542,0.37195987,0.4384034
5,0.31666172,0.3279681,0.30370253,0.2310608,0.22926447
6,0.21711226,0.35966453,0.454354,0.25016433,0.25602478
7,0.7591153,0.78567123,0.6934366,0.64479655,0.45925388
8,0.30410075,0.40540552,0.34429154,0.3091715,0.2627582
9,0.24524055,0.3073758,0.39363164,0.23942232,0.2651072
