,0,1,2,3,4
0,0.4105149,0.43531832,0.42860186,0.46386102,0.44599113
1,0.55187464,0.56394535,0.55494374,0.45489025,0.51850307
2,0.5772716,0.6141311,0.5166985,0.4790045,0.5579928
3,0.59405327,0.62255603,0.52509695,0.55178934,0.56532556
4,0.7238535,0.70615363,0.7183935,0.7254289,0.7452026
5,0.3093123,0.2770848,0.3023652,0.2587614,0.26413488
6,0.22418207,0.4628085,0.49476314,0.39663637,0.3886099
7,0.5286892,0.48786804,0.5771101,0.50685185,0.4823388
8,0.3175182,0.37291864,0.3671532,0.271609,0.24380796
9,0.28723344,0.30501953,0.34450576,0.2885143,0.28058234
