,0,1,2
0,0.6846841,0.6839358,0.6944771
1,0.6895508,0.69521666,0.69003373
2,0.9233879,0.88128346,0.90435493
3,0.7049707,0.693058,0.6925944
4,0.65918857,0.6713019,0.6810572
5,0.6449095,0.64173955,0.6398919
6,0.70215636,0.68590474,0.69023085
7,0.6712644,0.6787485,0.6697326
8,0.66738135,0.68131363,0.6723407
9,0.67125744,0.68905914,0.67894834
