,0,1,2
0,0.72559774,0.6944708,0.7073784
1,0.6978937,0.6802333,0.68785554
2,0.668452,0.6743394,0.6521245
3,0.72149736,0.7211501,0.7263708
4,0.70095485,0.68958765,0.70456463
5,0.88366014,0.8489742,0.8732188
6,0.68522877,0.6777707,0.68193096
7,0.7200596,0.72116315,0.7183026
8,0.72556186,0.7235828,0.7235532
9,0.71189517,0.6915923,0.6970263
