,0,1,2
0,0.8639796,0.83108366,0.8557538
1,0.70438427,0.6947698,0.7028687
2,0.71153224,0.70125026,0.6952966
3,0.72459984,0.7256302,0.71583223
4,0.6904483,0.7004299,0.69760317
5,0.7311707,0.7049913,0.7167449
6,0.7092019,0.69207543,0.7015911
7,0.70812815,0.6895873,0.69561
8,0.6940648,0.69650924,0.68594766
9,0.74076235,0.71871793,0.72065
