,0,1,2
0,0.70433736,0.6899539,0.68736565
1,0.88172114,0.8986026,0.88891995
2,0.6941995,0.68909055,0.680822
3,0.7002307,0.70230794,0.69288105
4,0.7149342,0.71845126,0.7198055
5,0.6898774,0.6814602,0.6774889
6,0.70838934,0.6968147,0.7153876
7,0.72532976,0.722958,0.71283114
8,0.66556674,0.668031,0.6675326
9,0.67315507,0.6612541,0.66126525
