,0,1,2
0,0.7047759,0.68494815,0.6901147
1,0.7309759,0.739941,0.7439684
2,0.6756372,0.67606306,0.6597904
3,0.6892423,0.69885886,0.685136
4,0.9042163,0.8888688,0.86818784
5,0.70822316,0.6865962,0.69782215
6,0.6974837,0.69293433,0.6966982
7,0.76675284,0.7612311,0.75654256
8,0.6858708,0.6947722,0.6812526
9,0.6903109,0.6826098,0.6830059
