,0,1,2,3,4
0,0.72039306,0.76511717,0.74138737,0.7681049,0.75925577
1,0.7797498,0.7574098,0.7685349,0.765139,0.75800914
2,0.7499719,0.7292836,0.70866,0.6890838,0.68477017
3,0.7391603,0.728894,0.7341248,0.699904,0.71322244
4,0.7535735,0.7436612,0.73500735,0.6942983,0.704976
5,0.7414624,0.72446495,0.70458025,0.7109499,0.7007272
6,0.84229773,0.8946609,0.88488436,0.89510435,0.8918583
7,0.74707526,0.72613746,0.73460543,0.7317727,0.73158973
8,0.73516655,0.7596936,0.7437892,0.7434307,0.74209136
9,0.7222653,0.7237905,0.7371294,0.72450733,0.73285455
