,0,1,2,3,4
0,0.3821105,0.415962,0.3341655,0.35089678,0.3514284
1,0.4036586,0.471316,0.46365616,0.589769,0.6898223
2,0.31953192,0.31344366,0.19255367,0.14436953,0.2490371
3,0.31479093,0.30423814,0.2382057,0.21476163,0.23250483
4,0.42531654,0.46904507,0.3987396,0.32237816,0.3648729
5,0.23379073,0.18409961,0.26934195,0.16296333,0.18257135
6,0.23739405,0.3887403,0.41832745,0.35393927,0.3614452
7,0.2795759,0.18400551,0.27758384,0.32696757,0.32692412
8,0.2554128,0.29386508,0.2786365,0.22779918,0.1383685
9,0.2833822,0.28629363,0.27279595,0.2641085,0.20154846
